State,Sex,Year,Name,Number,Percent
DURRES,M,2012,Pjetër,1,0.01
DURRES,M,2012,Preng,2,0.01
DURRES,M,2012,Priam,1,0.01
DURRES,M,2012,Priar,1,0.01
DURRES,M,2012,Prokop,1,0.01
DURRES,M,2012,Qamil,3,0.02
DURRES,M,2012,Qani,1,0.01
DURRES,M,2012,Qemal,1,0.01
DURRES,M,2012,Raini,1,0.01
DURRES,M,2012,Raj Jan,1,0.01
DURRES,M,2012,Rajan,7,0.04
DURRES,M,2012,Rajdi,1,0.01
DURRES,M,2012,Rajens,1,0.01
DURRES,M,2012,Rajli,1,0.01
DURRES,M,2012,Rajni,1,0.01
DURRES,M,2012,Ralf,1,0.01
DURRES,M,2012,Ramadan,1,0.01
DURRES,M,2012,Ramazan,4,0.02
DURRES,M,2012,Ramis,1,0.01
DURRES,M,2012,Ramisart,1,0.01
DURRES,M,2012,Ramiz,2,0.01
DURRES,M,2012,Rasi,1,0.01
DURRES,M,2012,Reald,1,0.01
DURRES,M,2012,Rean,2,0.01
DURRES,M,2012,Reard,1,0.01
DURRES,M,2012,Redi,5,0.03
DURRES,M,2012,Redion,1,0.01
DURRES,M,2012,Redjon,1,0.01
DURRES,M,2012,Refat,1,0.01
DURRES,M,2012,Regi,1,0.01
DURRES,M,2012,Regis,1,0.01
DURRES,M,2012,Regli,2,0.01
DURRES,M,2012,Rei,10,0.05
DURRES,M,2012,Reild,1,0.01
DURRES,M,2012,Reisi,1,0.01
DURRES,M,2012,Rejan,4,0.02
DURRES,M,2012,Rejjan,1,0.01
DURRES,M,2012,Relion,1,0.01
DURRES,M,2012,Renaldo,1,0.01
DURRES,M,2012,Renardo,1,0.01
DURRES,M,2012,Renato,5,0.03
DURRES,M,2012,Renis,5,0.03
DURRES,M,2012,Reno,1,0.01
DURRES,M,2012,Revis,1,0.01
DURRES,M,2012,Rexhep,3,0.02
DURRES,M,2012,Rezart,1,0.01
DURRES,M,2012,Riad,1,0.01
DURRES,M,2012,Ridi,1,0.01
DURRES,M,2012,Rigels,11,0.06
DURRES,M,2012,Rigers,6,0.03
DURRES,M,2012,Rigert,1,0.01
DURRES,M,2012,Rigerto,1,0.01
DURRES,M,2012,Rigres,1,0.01
DURRES,M,2012,Rijad,1,0.01
DURRES,M,2012,Rikardo,1,0.01
DURRES,M,2012,Rilvi,1,0.01
DURRES,M,2012,Rio,1,0.01
DURRES,M,2012,Rion,1,0.01
DURRES,M,2012,Riven,1,0.01
DURRES,M,2012,Roan,7,0.04
DURRES,M,2012,Roberto,1,0.01
DURRES,M,2012,Rodolf,1,0.01
DURRES,M,2012,Rodrigo,1,0.01
DURRES,M,2012,Roel,8,0.04
DURRES,M,2012,Roen,3,0.02
DURRES,M,2012,Rogers,1,0.01
DURRES,M,2012,Roi,1,0.01
DURRES,M,2012,Rolejdi,1,0.01
DURRES,M,2012,Rolend,1,0.01
DURRES,M,2012,Romarjo,1,0.01
DURRES,M,2012,Romir,1,0.01
DURRES,M,2012,Ron,1,0.01
DURRES,M,2012,Rubin,2,0.01
DURRES,M,2012,Rud,1,0.01
DURRES,M,2012,Ryan,1,0.01
DURRES,M,2012,Sabjan,1,0.01
DURRES,M,2012,Sadik,1,0.01
DURRES,M,2012,Safet,1,0.01
DURRES,M,2012,Said,1,0.01
DURRES,M,2012,Saimir,1,0.01
DURRES,M,2012,Sajmon,1,0.01
DURRES,M,2012,Sali,1,0.01
DURRES,M,2012,Salvio,1,0.01
DURRES,M,2012,Samir,1,0.01
DURRES,M,2012,Samoel,1,0.01
DURRES,M,2012,Samuel,6,0.03
DURRES,M,2012,Samuele,1,0.01
DURRES,M,2012,Sandri,1,0.01
DURRES,M,2012,Santiago,2,0.01
DURRES,M,2012,Santiano,1,0.01
DURRES,M,2012,Savio,1,0.01
DURRES,M,2012,Sead,2,0.01
DURRES,M,2012,Sean,1,0.01
DURRES,M,2012,Sebastian,1,0.01
DURRES,M,2012,Sejdi,2,0.01
DURRES,M,2012,Seldi,10,0.05
DURRES,M,2012,Seldiljan,1,0.01
DURRES,M,2012,Seldion,1,0.01
DURRES,M,2012,Selman,2,0.01
DURRES,M,2012,Semilio,1,0.01
DURRES,M,2012,Senad,1,0.01
DURRES,M,2012,Serxhio,1,0.01
DURRES,M,2012,Serxhjo,1,0.01
DURRES,M,2012,Serxho,6,0.03
DURRES,M,2012,Sevan,1,0.01
DURRES,M,2012,Sidrit,2,0.01
DURRES,M,2012,Sildi,2,0.01
DURRES,M,2012,Silvio,1,0.01
DURRES,M,2012,Sindrit,1,0.01
DURRES,M,2012,Skënder,2,0.01
DURRES,M,2012,Skender,1,0.01
DURRES,M,2012,Skerdjan,1,0.01
DURRES,M,2012,Sokol,1,0.01
DURRES,M,2012,Spiro,1,0.01
DURRES,M,2012,Stejan,1,0.01
DURRES,M,2012,Stiven,2,0.01
DURRES,M,2012,Stivi,3,0.02
DURRES,M,2012,Stivjo,1,0.01
DURRES,M,2012,Suel,1,0.01
DURRES,M,2012,Sulejman,3,0.02
DURRES,M,2012,Syrja,1,0.01
DURRES,M,2012,Shaban,4,0.02
DURRES,M,2012,Shaqir,3,0.02
DURRES,M,2012,Sherif,1,0.01
DURRES,M,2012,Shkelzen,1,0.01
DURRES,M,2012,Shon,1,0.01
DURRES,M,2012,Shpetim,1,0.01
DURRES,M,2012,Shuaip,1,0.01
DURRES,M,2012,Shyqyri,1,0.01
DURRES,M,2012,Ted,1,0.01
DURRES,M,2012,Tomas,1,0.01
DURRES,M,2012,Tony,1,0.01
DURRES,M,2012,Tristan,1,0.01
DURRES,M,2012,Trshgim,1,0.01
DURRES,M,2012,Tuteo,1,0.01
DURRES,M,2012,Tutjan,1,0.01
DURRES,M,2012,Thoma,1,0.01
DURRES,M,2012,Uarli,1,0.01
DURRES,M,2012,Uendi,1,0.01
DURRES,M,2012,Uesli,4,0.02
DURRES,M,2012,Uislen,1,0.01
DURRES,M,2012,Unejs,1,0.01
DURRES,M,2012,Valentin,1,0.01
DURRES,M,2012,Valentino,1,0.01
DURRES,M,2012,Valerjo,2,0.01
DURRES,M,2012,Valero,1,0.01
DURRES,M,2012,Valmir,1,0.01
DURRES,M,2012,Vath,1,0.01
DURRES,M,2012,Veli,2,0.01
DURRES,M,2012,Viçenco,1,0.01
DURRES,M,2012,Viktor,2,0.01
DURRES,M,2012,Vilson,1,0.01
DURRES,M,2012,Vincenzo,1,0.01
DURRES,M,2012,Vinsent,1,0.01
DURRES,M,2012,Visard,1,0.01
DURRES,M,2012,Visent,1,0.01
DURRES,M,2012,Vjonis,1,0.01
DURRES,M,2012,Wesly,1,0.01
DURRES,M,2012,Xak,1,0.01
DURRES,M,2012,Xhastin,1,0.01
DURRES,M,2012,Xhavit,2,0.01
DURRES,M,2012,Xhei,1,0.01
DURRES,M,2012,Xheison,2,0.01
DURRES,M,2012,Xhelil,1,0.01
DURRES,M,2012,Xhemal,5,0.03
DURRES,M,2012,Xhensildo,1,0.01
DURRES,M,2012,Xhesjan,1,0.01
DURRES,M,2012,Xhevahir,1,0.01
DURRES,M,2012,Xhevit,1,0.01
DURRES,M,2012,Xhezmi,1,0.01
DURRES,M,2012,Xhoel,9,0.05
DURRES,M,2012,Xhonatan,1,0.01
DURRES,M,2012,Xhordi,1,0.01
DURRES,M,2012,Xhovan,1,0.01
DURRES,M,2012,Xhuliano,2,0.01
DURRES,M,2012,Xhuljano,1,0.01
DURRES,M,2012,Xhyvel,1,0.01
DURRES,M,2012,Yzeir,1,0.01
DURRES,M,2012,Zenel,1,0.01
DURRES,M,2012,Zik,1,0.01
DURRES,M,2012,Zim,1,0.01
DURRES,M,2012,Zyber,1,0.01
DURRES,M,2012,Zhani,1,0.01
DURRES,F,2012,Qamilie,1,0.01
DURRES,F,2012,Adea,2,0.01
DURRES,F,2012,Adela,7,0.04
DURRES,F,2012,Adelina,1,0.01
DURRES,F,2012,Adesa,1,0.01
DURRES,F,2012,Adna,1,0.01
DURRES,F,2012,Adriana,1,0.01
DURRES,F,2012,Aelia,1,0.01
DURRES,F,2012,Afërdita,1,0.01
DURRES,F,2012,Agida,1,0.01
DURRES,F,2012,Aida,3,0.02
DURRES,F,2012,Aisa,1,0.01
DURRES,F,2012,Aisea,1,0.01
DURRES,F,2012,Aisel,3,0.02
DURRES,F,2012,Aisela,2,0.01
DURRES,F,2012,Aislin,1,0.01
DURRES,F,2012,Aishe,1,0.01
DURRES,F,2012,Ajada,1,0.01
DURRES,F,2012,Ajana,1,0.01
DURRES,F,2012,Ajden,1,0.01
DURRES,F,2012,Ajla,20,0.12
DURRES,F,2012,Ajli,1,0.01
DURRES,F,2012,Ajlin,4,0.02
DURRES,F,2012,Ajlina,1,0.01
DURRES,F,2012,Ajna,3,0.02
DURRES,F,2012,Ajnel,1,0.01
DURRES,F,2012,Ajsa,1,0.01
DURRES,F,2012,Ajsela,2,0.01
DURRES,F,2012,Ajsi,8,0.05
DURRES,F,2012,Ajsling,1,0.01
DURRES,F,2012,Ajvi,1,0.01
DURRES,F,2012,Alba,2,0.01
DURRES,F,2012,Albasola,1,0.01
DURRES,F,2012,Albina,2,0.01
DURRES,F,2012,Albiola,1,0.01
DURRES,F,2012,Albiona,1,0.01
DURRES,F,2012,Albjona,1,0.01
DURRES,F,2012,Alda,1,0.01
DURRES,F,2012,Aldea,2,0.01
DURRES,F,2012,Aldiona,1,0.01
DURRES,F,2012,Alea,1,0.01
DURRES,F,2012,Aleandra,1,0.01
DURRES,F,2012,Aleksa,1,0.01
DURRES,F,2012,Aleksandra,2,0.01
DURRES,F,2012,Aleksja,1,0.01
DURRES,F,2012,Alesandra,1,0.01
DURRES,F,2012,Alesia,21,0.12
DURRES,F,2012,Alesja,6,0.04
DURRES,F,2012,Alfrida,1,0.01
DURRES,F,2012,Algesa,1,0.01
DURRES,F,2012,Algida,1,0.01
DURRES,F,2012,Aliçe,1,0.01
DURRES,F,2012,Alisa,3,0.02
DURRES,F,2012,Alisia,1,0.01
DURRES,F,2012,Alisja,7,0.04
DURRES,F,2012,Alison,1,0.01
DURRES,F,2012,Alkea,1,0.01
DURRES,F,2012,Alkeda,1,0.01
DURRES,F,2012,Alketa,2,0.01
DURRES,F,2012,Alkida,4,0.02
DURRES,F,2012,Alkita,1,0.01
DURRES,F,2012,Alma,2,0.01
DURRES,F,2012,Almenda,1,0.01
DURRES,F,2012,Alnita,1,0.01
DURRES,F,2012,Alsida,1,0.01
DURRES,F,2012,Altea,5,0.03
DURRES,F,2012,Altijana,1,0.01
DURRES,F,2012,Alvina,1,0.01
DURRES,F,2012,Alvisa,1,0.01
DURRES,F,2012,Amalia,1,0.01
DURRES,F,2012,Amaranta,1,0.01
DURRES,F,2012,Amarda,1,0.01
DURRES,F,2012,Amaris,10,0.06
DURRES,F,2012,Amarisa,1,0.01
DURRES,F,2012,Ambla,1,0.01
DURRES,F,2012,Ambra,7,0.04
DURRES,F,2012,Ameis,1,0.01
DURRES,F,2012,Amela,8,0.05
DURRES,F,2012,Amelia,28,0.17
DURRES,F,2012,Amelja,13,0.08
DURRES,F,2012,AMELJA,1,0.01
DURRES,F,2012,Ami,3,0.02
DURRES,F,2012,Amina,3,0.02
DURRES,F,2012,Amra,1,0.01
DURRES,F,2012,Ana,5,0.03
DURRES,F,2012,Anabela,1,0.01
DURRES,F,2012,Anaid,1,0.01
DURRES,F,2012,Anais,1,0.01
DURRES,F,2012,Analisa,1,0.01
DURRES,F,2012,Anamaria,2,0.01
DURRES,F,2012,Anda,1,0.01
DURRES,F,2012,Andia,2,0.01
DURRES,F,2012,Andresa,1,0.01
DURRES,F,2012,ANDRESA,1,0.01
DURRES,F,2012,Anduela,2,0.01
DURRES,F,2012,Anesa,1,0.01
DURRES,F,2012,Angelo,1,0.01
DURRES,F,2012,Ani,1,0.01
DURRES,F,2012,Anida,1,0.01
DURRES,F,2012,Anika,1,0.01
DURRES,F,2012,Anisa,8,0.05
DURRES,F,2012,Anita,3,0.02
DURRES,F,2012,Anna,2,0.01
DURRES,F,2012,Annalisa,1,0.01
DURRES,F,2012,Antonejda,1,0.01
DURRES,F,2012,Antonela,1,0.01
DURRES,F,2012,Anxhela,9,0.05
DURRES,F,2012,Anja,20,0.12
DURRES,F,2012,Anjela,1,0.01
DURRES,F,2012,Anjeza,2,0.01
DURRES,F,2012,Anjola,1,0.01
DURRES,F,2012,Arba,2,0.01
DURRES,F,2012,Arbana,2,0.01
DURRES,F,2012,Arbjona,1,0.01
DURRES,F,2012,Ardita,1,0.01
DURRES,F,2012,Argesa,1,0.01
DURRES,F,2012,Argida,1,0.01
DURRES,F,2012,Argisa,1,0.01
DURRES,F,2012,Argjentina,1,0.01
DURRES,F,2012,Ariela,2,0.01
DURRES,F,2012,Arife,1,0.01
DURRES,F,2012,Arilea,1,0.01
DURRES,F,2012,Ariona,1,0.01
DURRES,F,2012,Arisa,1,0.01
DURRES,F,2012,Arisilda,1,0.01
DURRES,F,2012,Arjola,1,0.01
DURRES,F,2012,Arlinda,2,0.01
DURRES,F,2012,Armanda,1,0.01
DURRES,F,2012,Armela,9,0.05
DURRES,F,2012,Armes,1,0.01
DURRES,F,2012,Armina,5,0.03
DURRES,F,2012,Armisa,1,0.01
DURRES,F,2012,Armonela,1,0.01
DURRES,F,2012,Arsa,1,0.01
DURRES,F,2012,Arsela,2,0.01
DURRES,F,2012,Arselda,1,0.01
DURRES,F,2012,Arsjena,1,0.01
DURRES,F,2012,Arta,2,0.01
DURRES,F,2012,Artemisa,1,0.01
DURRES,F,2012,Arvaje,1,0.01
DURRES,F,2012,Arvisa,1,0.01
DURRES,F,2012,Asia,3,0.02
DURRES,F,2012,Asja,3,0.02
DURRES,F,2012,Asleja,1,0.01
DURRES,F,2012,Aulona,1,0.01
DURRES,F,2012,Aura,1,0.01
DURRES,F,2012,Aurora,8,0.05
DURRES,F,2012,Azia,1,0.01
DURRES,F,2012,Aziaserena,1,0.01
DURRES,F,2012,Bebe,4,0.02
DURRES,F,2012,Belgisa,1,0.01
DURRES,F,2012,Belisa,1,0.01
DURRES,F,2012,Belkis,1,0.01
DURRES,F,2012,Belkisa,2,0.01
DURRES,F,2012,Benita,1,0.01
DURRES,F,2012,Bertina,1,0.01
DURRES,F,2012,Besa,1,0.01
DURRES,F,2012,Besarta,1,0.01
DURRES,F,2012,Besjana,2,0.01
DURRES,F,2012,Bianka,1,0.01
DURRES,F,2012,Bjora,1,0.01
DURRES,F,2012,Bjorna,1,0.01
DURRES,F,2012,Bjosena,1,0.01
DURRES,F,2012,Bleona,1,0.01
DURRES,F,2012,Blerta,2,0.01
DURRES,F,2012,Blina,1,0.01
DURRES,F,2012,Bora,3,0.02
DURRES,F,2012,Borjana,1,0.01
DURRES,F,2012,Brijona,1,0.01
DURRES,F,2012,Brikela,1,0.01
DURRES,F,2012,Brikena,3,0.02
DURRES,F,2012,Briselda,1,0.01
DURRES,F,2012,Brisilda,3,0.02
DURRES,F,2012,Brixhilda,1,0.01
DURRES,F,2012,Brunilda,1,0.01
DURRES,F,2012,Bukurije,1,0.01
DURRES,F,2012,Chiara,1,0.01
DURRES,F,2012,Cindy,1,0.01
DURRES,F,2012,Daira,1,0.01
DURRES,F,2012,Dajana,3,0.02
DURRES,F,2012,Dallandyshe,1,0.01
DURRES,F,2012,Damjana,1,0.01
DURRES,F,2012,Daniela,3,0.02
DURRES,F,2012,Danja,2,0.01
DURRES,F,2012,Danjela,4,0.02
DURRES,F,2012,Darla,4,0.02
DURRES,F,2012,Darlen,1,0.01
DURRES,F,2012,Darlin,1,0.01
DURRES,F,2012,Darlina,1,0.01
DURRES,F,2012,Dea,8,0.05
DURRES,F,2012,Deea,1,0.01
DURRES,F,2012,Dejsi,1,0.01
DURRES,F,2012,Demirda,1,0.01
DURRES,F,2012,Denada,1,0.01
DURRES,F,2012,Denisa,2,0.01
DURRES,F,2012,Desantila,1,0.01
DURRES,F,2012,Desara,1,0.01
DURRES,F,2012,Deselda,1,0.01
DURRES,F,2012,Desja,1,0.01
DURRES,F,2012,Deshire,1,0.01
DURRES,F,2012,Devjola,1,0.01
DURRES,F,2012,Diliana,1,0.01
DURRES,F,2012,Diola,1,0.01
DURRES,F,2012,Diona,1,0.01
DURRES,F,2012,Diora,4,0.02
DURRES,F,2012,Djola,1,0.01
DURRES,F,2012,Djona,1,0.01
DURRES,F,2012,Donika,1,0.01
DURRES,F,2012,Dorentina,1,0.01
DURRES,F,2012,Dorina,2,0.01
DURRES,F,2012,Doris,2,0.01
DURRES,F,2012,Dorjola,1,0.01
DURRES,F,2012,Driola,1,0.01
DURRES,F,2012,Drisona,1,0.01
DURRES,F,2012,Dhurata,1,0.01
DURRES,F,2012,Earta,1,0.01
DURRES,F,2012,Eda,4,0.02
DURRES,F,2012,Edea,2,0.01
DURRES,F,2012,Edenisa,1,0.01
DURRES,F,2012,Edis,1,0.01
DURRES,F,2012,Edisa,1,0.01
DURRES,F,2012,Edona,1,0.01
DURRES,F,2012,Egi,3,0.02
DURRES,F,2012,Egisa,1,0.01
DURRES,F,2012,Egita,1,0.01
DURRES,F,2012,Egla,1,0.01
DURRES,F,2012,Eglantina,1,0.01
DURRES,F,2012,Eglina,1,0.01
DURRES,F,2012,Ejona,1,0.01
DURRES,F,2012,Ejsi,2,0.01
DURRES,F,2012,Eklaida,1,0.01
DURRES,F,2012,Elena,1,0.01
DURRES,F,2012,Elenia,1,0.01
DURRES,F,2012,Eleonora,1,0.01
DURRES,F,2012,Eliana,1,0.01
DURRES,F,2012,Elidona,1,0.01
DURRES,F,2012,Elif,1,0.01
DURRES,F,2012,Elina,2,0.01
DURRES,F,2012,Elionisa,1,0.01
DURRES,F,2012,Elisa,5,0.03
DURRES,F,2012,Elisia,2,0.01
DURRES,F,2012,Elisiada,1,0.01
DURRES,F,2012,Elisjana,2,0.01
DURRES,F,2012,Elistjana,1,0.01
DURRES,F,2012,Eliza,2,0.01
DURRES,F,2012,Elizabeta,1,0.01
DURRES,F,2012,Eljona,2,0.01
DURRES,F,2012,Elma,4,0.02
DURRES,F,2012,Elmira,1,0.01
DURRES,F,2012,Elois,1,0.01
DURRES,F,2012,Elsa,1,0.01
DURRES,F,2012,Elsana,1,0.01
DURRES,F,2012,Elsejda,1,0.01
DURRES,F,2012,Eluarda,1,0.01
DURRES,F,2012,Elvira,1,0.01
DURRES,F,2012,Ema,9,0.05
DURRES,F,2012,Emanuela,3,0.02
DURRES,F,2012,Emarda,1,0.01
DURRES,F,2012,Emel,1,0.01
DURRES,F,2012,Emi,7,0.04
DURRES,F,2012,Emili,7,0.04
DURRES,F,2012,Emilia,1,0.01
DURRES,F,2012,Emily,1,0.01
DURRES,F,2012,Emine,1,0.01
DURRES,F,2012,Emiola,1,0.01
DURRES,F,2012,Emira,1,0.01
DURRES,F,2012,Emirjona,1,0.01
DURRES,F,2012,Enada,1,0.01
DURRES,F,2012,Enadia,1,0.01
DURRES,F,2012,Enai,1,0.01
DURRES,F,2012,Eneda,3,0.02
DURRES,F,2012,Eneida,1,0.01
DURRES,F,2012,Enejda,1,0.01
DURRES,F,2012,Eni,1,0.01
DURRES,F,2012,Enida,3,0.02
DURRES,F,2012,Enisa,3,0.02
DURRES,F,2012,Enkea,1,0.01
DURRES,F,2012,Enkela,2,0.01
DURRES,F,2012,Enlisa,1,0.01
DURRES,F,2012,Ensola,1,0.01
DURRES,F,2012,Ensuida,1,0.01
DURRES,F,2012,Entela,1,0.01
DURRES,F,2012,Enxhi,13,0.08
DURRES,F,2012,Enxhoida,1,0.01
DURRES,F,2012,Era,3,0.02
DURRES,F,2012,Eralba,1,0.01
DURRES,F,2012,Eralda,1,0.01
DURRES,F,2012,Erblina,1,0.01
DURRES,F,2012,Ereina,1,0.01
DURRES,F,2012,Ergisa,2,0.01
DURRES,F,2012,Ergita,1,0.01
DURRES,F,2012,Erika,1,0.01
DURRES,F,2012,Eriklejda,1,0.01
DURRES,F,2012,Erina,1,0.01
DURRES,F,2012,Eriola,1,0.01
DURRES,F,2012,Erisa,15,0.09
DURRES,F,2012,ERISA,1,0.01
DURRES,F,2012,Eriselda,2,0.01
DURRES,F,2012,Erisena,1,0.01
DURRES,F,2012,Erjalda,1,0.01
DURRES,F,2012,Erjola,3,0.02
DURRES,F,2012,Erjona,1,0.01
DURRES,F,2012,Erkisa,1,0.01
DURRES,F,2012,Erla,7,0.04
DURRES,F,2012,Erma,1,0.01
DURRES,F,2012,Ermela,4,0.02
DURRES,F,2012,Ermira,1,0.01
DURRES,F,2012,Ersa,1,0.01
DURRES,F,2012,Ersela,1,0.01
DURRES,F,2012,Ersi,2,0.01
DURRES,F,2012,Ersida,1,0.01
DURRES,F,2012,Ersila,3,0.02
DURRES,F,2012,Ersilda,1,0.01
DURRES,F,2012,Ersilia,1,0.01
DURRES,F,2012,Ersla,1,0.01
DURRES,F,2012,Ersonela,1,0.01
DURRES,F,2012,Ershejla,1,0.01
DURRES,F,2012,Erta,1,0.01
DURRES,F,2012,Ertina,1,0.01
DURRES,F,2012,Ervina,1,0.01
DURRES,F,2012,Esa,1,0.01
DURRES,F,2012,Eselda,1,0.01
DURRES,F,2012,Esia,1,0.01
DURRES,F,2012,Esiana,1,0.01
DURRES,F,2012,Esila,1,0.01
DURRES,F,2012,Esiola,1,0.01
DURRES,F,2012,Esjana,2,0.01
DURRES,F,2012,Esjona,1,0.01
DURRES,F,2012,Esli,1,0.01
DURRES,F,2012,Esma,5,0.03
DURRES,F,2012,Esmeralda,4,0.02
DURRES,F,2012,Esmina,1,0.01
DURRES,F,2012,Esra,2,0.01
DURRES,F,2012,Esri,1,0.01
DURRES,F,2012,Estel,1,0.01
DURRES,F,2012,Ester,5,0.03
DURRES,F,2012,Estera,1,0.01
DURRES,F,2012,Etleva,1,0.01
DURRES,F,2012,Eva,2,0.01
DURRES,F,2012,Evelina,3,0.02
DURRES,F,2012,Evi,2,0.01
DURRES,F,2012,Ezuela,1,0.01
DURRES,F,2012,Fabiola,1,0.01
DURRES,F,2012,Fabjana,1,0.01
DURRES,F,2012,Fabjola,2,0.01
DURRES,F,2012,Farsjana,1,0.01
DURRES,F,2012,Fatima,2,0.01
DURRES,F,2012,Fatime,5,0.03
DURRES,F,2012,Fatjona,1,0.01
DURRES,F,2012,Federika,1,0.01
DURRES,F,2012,Feruze,1,0.01
DURRES,F,2012,Fikate,1,0.01
DURRES,F,2012,Fiona,2,0.01
DURRES,F,2012,Fioralba,1,0.01
DURRES,F,2012,Fiorela,3,0.02
DURRES,F,2012,Fitnete,1,0.01
DURRES,F,2012,Fjola,1,0.01
DURRES,F,2012,Fjoralba,1,0.01
DURRES,F,2012,Fjorela,1,0.01
DURRES,F,2012,Fjorida,1,0.01
DURRES,F,2012,Flauela,1,0.01
DURRES,F,2012,Flavia,1,0.01
DURRES,F,2012,Flavja,3,0.02
DURRES,F,2012,Floana,1,0.01
DURRES,F,2012,Floeda,1,0.01
DURRES,F,2012,Flogerta,1,0.01
DURRES,F,2012,Flonia,1,0.01
DURRES,F,2012,Florenca,1,0.01
DURRES,F,2012,Floresita,1,0.01
DURRES,F,2012,Fluisa,1,0.01
DURRES,F,2012,Françeska,2,0.01
DURRES,F,2012,Frenkli,1,0.01
DURRES,F,2012,Gedis,1,0.01
DURRES,F,2012,Gerlinda,1,0.01
DURRES,F,2012,Gisjana,1,0.01
DURRES,F,2012,Gladjola,1,0.01
DURRES,F,2012,Gledia,2,0.01
DURRES,F,2012,Gledis,1,0.01
DURRES,F,2012,Gledisa,1,0.01
DURRES,F,2012,Gledjana,1,0.01
DURRES,F,2012,Gloria,3,0.02
DURRES,F,2012,Glorja,1,0.01
DURRES,F,2012,Gracjela,1,0.01
DURRES,F,2012,Greis,5,0.03
DURRES,F,2012,Greisi,7,0.04
DURRES,F,2012,Greisinda,1,0.01
DURRES,F,2012,Grejs,1,0.01
DURRES,F,2012,Grejsa,1,0.01
DURRES,F,2012,Grejsi,9,0.05
DURRES,F,2012,Greselda,1,0.01
DURRES,F,2012,Gresia,1,0.01
DURRES,F,2012,Gresilda,1,0.01
DURRES,F,2012,Greta,1,0.01
DURRES,F,2012,Grisela,1,0.01
DURRES,F,2012,Griselda,5,0.03
DURRES,F,2012,Hafsa,1,0.01
DURRES,F,2012,Hana,1,0.01
DURRES,F,2012,Hane,1,0.01
DURRES,F,2012,Heidi,1,0.01
DURRES,F,2012,Helena,2,0.01
DURRES,F,2012,Helida,1,0.01
DURRES,F,2012,Hera,2,0.01
DURRES,F,2012,Hergion,1,0.01
DURRES,F,2012,Hersila,1,0.01
DURRES,F,2012,Hide,1,0.01
DURRES,F,2012,Hilary,1,0.01
DURRES,F,2012,Hjordis,1,0.01
DURRES,F,2012,Hoara,1,0.01
DURRES,F,2012,Hrisa,1,0.01
DURRES,F,2012,Hume,1,0.01
DURRES,F,2012,Igerta,1,0.01
DURRES,F,2012,Ilaida,1,0.01
DURRES,F,2012,Ilaria,2,0.01
DURRES,F,2012,Ilda,3,0.02
DURRES,F,2012,Ileana,1,0.01
DURRES,F,2012,Ilenia,1,0.01
DURRES,F,2012,Ilenja,1,0.01
DURRES,F,2012,Ilirilda,1,0.01
DURRES,F,2012,Iljada,1,0.01
DURRES,F,2012,Ilsida,1,0.01
DURRES,F,2012,Imelda,1,0.01
DURRES,F,2012,Ina,4,0.02
DURRES,F,2012,Ines,1,0.01
DURRES,F,2012,Ira,1,0.01
DURRES,F,2012,Irena,1,0.01
DURRES,F,2012,Iris,4,0.02
DURRES,F,2012,Irsa,3,0.02
DURRES,F,2012,Isana,1,0.01
DURRES,F,2012,Isej,1,0.01
DURRES,F,2012,Itilin,1,0.01
DURRES,F,2012,Izabela,4,0.02
DURRES,F,2012,Izadora,1,0.01
DURRES,F,2012,Izaura,1,0.01
DURRES,F,2012,Izmanuela,1,0.01
DURRES,F,2012,Jara,1,0.01
DURRES,F,2012,Jasemin,1,0.01
DURRES,F,2012,Jasmina,10,0.06
DURRES,F,2012,Jemine,1,0.01
DURRES,F,2012,Jera,1,0.01
DURRES,F,2012,Joada,1,0.01
DURRES,F,2012,Joana,8,0.05
DURRES,F,2012,Johana,1,0.01
DURRES,F,2012,Jolanda,2,0.01
DURRES,F,2012,Jona,1,0.01
DURRES,F,2012,Jonita,1,0.01
DURRES,F,2012,Jorgena,1,0.01
DURRES,F,2012,Jorgita,1,0.01
DURRES,F,2012,Jovana,1,0.01
DURRES,F,2012,Jusra,1,0.01
DURRES,F,2012,Kaltrina,1,0.01
DURRES,F,2012,Kamela,3,0.02
DURRES,F,2012,Kamila,3,0.02
DURRES,F,2012,Katalea,2,0.01
DURRES,F,2012,Kea,1,0.01
DURRES,F,2012,Keira,2,0.01
DURRES,F,2012,Keisi,3,0.02
DURRES,F,2012,Keit,1,0.01
DURRES,F,2012,Kejda,3,0.02
DURRES,F,2012,Kejsi,17,0.1
DURRES,F,2012,Kejsida,1,0.01
DURRES,F,2012,Kejtlin,2,0.01
DURRES,F,2012,Kemel,1,0.01
DURRES,F,2012,Kendi,2,0.01
DURRES,F,2012,Kensa,1,0.01
DURRES,F,2012,Kerola,1,0.01
DURRES,F,2012,Kesi,1,0.01
DURRES,F,2012,Kesjana,2,0.01
DURRES,F,2012,Ketlin,4,0.02
DURRES,F,2012,Kiara,3,0.02
DURRES,F,2012,Kieda,1,0.01
DURRES,F,2012,Kisida,1,0.01
DURRES,F,2012,Kisjana,1,0.01
DURRES,F,2012,Kizelda,1,0.01
DURRES,F,2012,Kjara,2,0.01
DURRES,F,2012,Kjera,1,0.01
DURRES,F,2012,Klara,2,0.01
DURRES,F,2012,Klarisa,9,0.05
DURRES,F,2012,Klaudia,5,0.03
DURRES,F,2012,Klaudja,1,0.01
DURRES,F,2012,Klavjola,1,0.01
DURRES,F,2012,Klea,19,0.11
